DISTRICT_CODE,DISTRICT_KOR_NAME,SGG,CITY_CODE,AGE_UNDER20_PCT_W,AVG_ASSET_LN_W,EXECUTIVE_PCT_W,HIGH_CREDIT_PCT_W,MEME_MOM_AVG_CBRT_W,RESIDENT_RATIO_W,TOTAL_POP_LN_W,VISITOR_RATIO_W,WORKER_RATIO_W,AGE_50S_PCT_W,CASH_ADVANCE_PCT_W,INSTALLMENT_PCT_W,PREMIUM_40PY_RATIO_W,SALES_PER_CAPITA_MONTHLY_LN_W,AGE_20S_PCT_W,AGE_30S_PCT_W,AGE_40S_PCT_W,AGE_60S_PCT_W,AGE_OVER70_PCT_W,AVG_INCOME_LN_W,COFFEE_PCT_W,CREDIT_CARD_INTENSITY_W,DELINQUENT_AMT_CBRT_W,EARLY_MORNING_RATIO_W,ECOMMERCE_PCT_W,FOOD_PCT_W,HIGH_INCOME_PCT_W,JEONSE_PRICE_LN_W,LUNCH_TIME_RATIO_W,MALE_RATIO_W,MEDICAL_PCT_W,MEME_DECLINE_PCT_W,MEME_PRICE_LN_W,MEME_YOY_AVG_LN_W,MORTGAGE_BURDEN_W,MULTI_HOUSING_RATIO_W,NEW_CREDIT_PCT_W,PRICE_RATIO_W,PRICE_VOLATILITY_LN_W,RUSH_HOUR_RATIO_W,SALES_MONTHLY_AVG_LN_W,SEG_ADULT_CHILD_PCT_W,SEG_INFANT_PCT_W,SEG_NEWLYWED_PCT_W,SEG_SENIOR_PCT_W,SEG_SINGLE_PCT_W,SEG_TEEN_PCT_W,TOTAL_HOUSEHOLDS_LN_W,AGE_DATA_RELIABLE_W,HAS_ECOMMERCE_W,HAS_RICHGO_APT_W,IS_GHOST_ECONOMY_W,LOW_RESIDENT_FLAG_W,SPH_LOW_QUALITY_W,WORKER_DOMINANT_W
11140167,정동,중구,11140,0.9481289402,1.047489666,0.8945490927,-0.8715672225,-0.1943864218,-1.553148504,0.05213330514,1.715810959,0.9584427978,-0.06380928695,-0.6213650948,-0.4666457972,2.424546747,0.1580268058,-0.2096387641,0.5551505413,1.615459568,-0.4927554603,-0.4325318973,0.2265319688,0.1169194841,0.009159651243,-0.5869239714,-0.3657247025,-0.2770004093,1.650012618,0.06654252629,0.0005162408522,-0.8809673149,-0.3000270511,-0.3740440557,0.07785304006,-0.1406885044,-0.3242717576,-0.9260274441,1.632036658,-1.138905266,0.3423216893,-0.3940099771,-0.4491691327,0.214092815,-0.752490166,0.4142307954,0.585691733,-0.6045715846,0.06897504433,0.7641572801,0.3100886409,1,0,0,0,0,0,0
11140168,순화동,중구,11140,1.406498429,1.532459168,1.634676007,0.6188166269,-0.1943864218,-1.008402346,0.3614233381,0.3306847103,1.311348102,0.04917279378,-0.4628600118,-0.2656540233,-0.2442506826,1.259238278,-0.490651021,0.2273385453,2.434505434,-0.5057174699,-0.6158758305,1.619347551,-0.3036990126,1.033758053,0.8931153318,-0.1981163198,1.754838028,-1.388528411,1.302901609,0.0005162408522,2.309437908,-0.5052726996,-0.3691366509,0.07785304006,-0.1406885044,-0.3242717576,0.4176604178,-0.2324448157,-0.5152218274,0.3423216893,-0.3940099771,0.581245597,3.073817052,-0.5912093387,1.39440894,0.3335864361,-0.7425130513,-0.06630280777,0.5680514306,0.3100886409,1,1,0,1,0,0,0
11140169,의주로1가,중구,11140,2.290078763,0.7172641491,1.239523502,-0.4199710229,-0.1943864218,-0.5604347781,-0.2853425614,0.3717745799,0.5647728541,0.0201013812,-0.5623864593,-0.8244111548,0.3034351359,-0.1863884872,-0.3008899767,0.5871781501,1.925368814,-0.8297677078,-0.7757466649,0.5748448808,0.9464726304,0.7316270324,1.815425186,0.3294857198,-0.2770004093,1.852927407,0.3705011625,0.0005162408522,-2.015021791,-0.4469515317,-0.05751644753,0.07785304006,-0.1406885044,-0.3242717576,2.231992014,-0.04324287291,-0.8837620412,0.3423216893,-0.3940099771,-1.153059897,-0.9863892277,-0.3191693889,-0.3828790576,0.3683595805,0.1131551094,-0.2064467696,0.6933412789,0.3100886409,1,0,0,0,0,0,0
11140170,충정로1가,중구,11140,-1.357372063,1.158285134,-1.376009745,2.60502517,-0.1943864218,-0.823643218,-2.477147539,1.070302363,0.3679378822,-0.9564337961,-0.4831339178,-0.7895725807,-0.2882778779,-1.12835206,-1.337835574,-1.583163341,-1.855207762,-1.252653268,-1.051714177,3.777563657,-0.123130466,2.863430657,-2.163521147,-0.3467776679,-0.2770004093,-0.4141056912,7.059545878,0.0005162408522,-0.9090316552,-2.909338533,-0.3740440557,0.07785304006,-0.1406885044,-0.3242717576,1.667219533,1.632036658,3.028434074,0.3423216893,-0.3940099771,2.339277746,-1.294245274,-0.4629619338,2.050403652,0.9508097493,-1.132628762,-0.3417246217,0.8494996405,0.3100886409,0,0,0,1,1,0,0
11140171,중림동,중구,11140,0.2517974188,0.5891499108,0.003887891205,0.6432586893,-0.07574688769,0.8069294013,1.043717405,-0.9364738481,-0.4578372365,0.05644064693,0.1748464849,0.007694789194,0.02865547782,-0.4168518936,0.01641537606,-0.04772209508,0.29360176,0.052459065,0.04961823819,0.0003444004644,-0.04028136819,-0.1168043394,-0.07583763527,-0.3773844161,-0.04260023969,0.3694907807,-0.1181783169,-0.2276683847,0.8437139573,-0.1934787636,0.362066661,-0.5345908751,-0.02836333294,-0.7727621987,-0.1882933903,-0.6338509924,0.3494302125,-0.5912824053,-1.308415598,-0.4412602477,0.1368244638,-0.4007813739,0.4333004091,1.35070091,-0.3222226449,-0.3436710657,0.7968415883,-3.153654721,1,1,1,0,0,0,0
11140172,의주로2가,중구,11140,-1.357372063,-0.05134773646,-0.242522401,-0.5848801211,-0.1943864218,-0.2173106838,-1.592267322,-0.5825707779,0.8571135519,-0.1305413931,0.06968547111,0.01016411651,0.1213050641,0.1882230559,-1.337835574,-1.583163341,2.097716304,-1.252653268,2.91333628,-0.008524647653,-0.312196356,-0.2528350176,0.1461205574,-0.2083185692,-0.2770004093,-1.395867882,-0.02799600958,0.0005162408522,1.905056279,1.29651492,-0.3740440557,0.07785304006,-0.1406885044,-0.3242717576,-0.08016299235,0.3950489161,-0.2845804458,0.3423216893,-0.3940099771,0.5552592606,-1.820819194,-0.02575487175,-0.8672472458,0.2031871446,-0.3157566386,0.2402621088,0.2121556298,0.3100886409,1,0,0,1,1,1,0
11140173,만리동1가,중구,11140,1.644460462,1.049180518,0.9070936167,1.108821782,-0.1943864218,1.167649603,0.4165970914,-0.7098168256,-1.231200676,0.06569064184,-0.1421636811,-0.2348352847,-0.6507996768,-0.4580622856,-0.2842988471,0.2094407639,1.284995116,-0.4603504365,-0.3976394533,0.9513162952,-0.2282850902,0.6088577806,0.5105522828,-0.3278306334,-0.2770004093,1.381906057,0.765354182,0.0005162408522,-1.09400117,-0.1502986681,-0.3740440557,0.07785304006,-0.1406885044,-0.3242717576,0.2788205161,-0.3150586778,0.09428698761,0.3423216893,-0.3940099771,-0.4627272213,-0.7393622229,-1.994158222,0.360835877,1.15075533,-1.606802554,2.32879643,-1.540086451,0.3100886409,1,0,0,0,0,0,0
11140174,만리동2가,중구,11140,2.518288253,2.089669746,1.208162192,1.980006718,0.7648891869,2.105375493,0.9061097737,-1.877564409,-1.694752859,-0.003023606086,-0.3651766467,-0.5416827262,-0.6539221729,-0.9240123515,-0.5248702257,0.2075567869,1.594904363,-0.4028315193,-0.6368112969,1.377705803,0.7425363896,1.708760742,0.0491618897,-0.2228932111,-0.2770004093,-0.4883638692,1.269671405,1.462957426,0.2671193308,-0.1631966187,0.5608165545,0.07785304006,1.356063943,-1.066673494,0.5353213514,0.1002784638,0.9731136511,-0.9043562063,-1.70695565,0.5981932077,-1.392486387,0.67571957,0.6888332328,-0.2140905882,-0.2079898678,-0.4254217101,0.05236567841,-1.832194951,1,0,1,0,0,0,0
11560101,영등포동,영등포구,11560,0.8954652117,0.1359398881,-0.2344580641,0.5291957317,-0.8421097584,1.529836147,1.353793594,-0.9006858972,-1.638847068,0.2057619934,-0.02420641001,-0.03116362043,-0.6136419731,-0.7143836793,-0.08105751007,-0.02134641724,0.2872770815,0.03058567394,-0.2415750673,-0.1329968491,-0.2569636241,-0.2464194602,0.6136176645,-0.3846717371,-0.2770004093,-0.9179387946,-0.2530538533,-1.503735181,1.434340754,0.01849625044,-0.2734422578,2.527628701,-1.113889973,-0.4666403081,0.005847150125,-0.8674376375,-0.07580849565,-0.2002837768,4.176928823,-0.7553559658,-0.2121179164,1.550133694,-0.02055639715,-0.6400616071,0.5075814908,-0.4633773664,-0.868242337,-0.5640336373,1,0,1,0,0,0,0
11560102,영등포동1가,영등포구,11560,-1.131113082,-1.479688866,-0.8616842624,1.168181076,0.4535270137,0.5525190151,0.8606610986,0.8900371283,-1.659811739,-0.6492018222,-0.3707058938,0.08273171812,-0.5312080756,-0.4717200736,3.169766937,1.983205099,-0.5459993116,-1.018526971,-0.9444992123,0.2670033372,-0.2771448146,0.3843132756,1.089187257,-0.2899365642,-0.2770004093,-1.044005004,-0.06833301004,-0.6839321661,2.133397956,-0.2641371016,-0.356868139,0.07785304006,-0.3538036498,0.5500743985,1.833121449,-0.332553378,1.341653865,-0.270075242,0.8368917243,-0.7824721429,-0.218107642,-1.91448938,-0.657481495,1.211608332,-1.503346454,1.885980439,-0.4015830472,-0.3365396939,1,0,0,0,0,0,0
11560103,영등포동2가,영등포구,11560,-0.8287842698,-1.394787605,-0.9432236682,1.082633858,0.4535270137,0.800330861,0.9333940531,-0.0802139854,-1.200918373,-0.5071483289,-0.3559612349,0.2743438759,-0.579919015,-0.5382352243,2.126599666,2.020884638,-0.4210869111,-0.8038436888,-0.785262786,0.02780610783,-0.2516527845,0.3368485834,1.242237412,0.2959640433,-0.2770004093,-0.003527043932,-0.354699185,-0.6839321661,-0.203596194,0.02634717688,-0.2341830195,0.07785304006,-0.3538036498,0.5500743985,1.130685676,-0.6111726773,1.398352359,-0.270075242,0.8368917243,0.836589598,-0.2892869738,1.985397614,-1.427893889,-1.657176081,1.249016874,-1.081373309,0.1377080388,-0.3365396939,1,0,0,0,0,0,0
11560104,영등포동3가,영등포구,11560,-1.236440539,-1.857472655,-0.9620404541,-0.3361696663,0.4535270137,-0.09267158966,0.6060705735,1.519639969,-1.186941925,-0.2587198941,-0.1476929282,0.2287857405,-0.09811786446,-0.2645810707,2.403464141,1.324755141,-0.4100187237,-0.5049073443,-0.8296713511,-0.5236525223,-0.1794253658,-0.3381541056,1.041664168,-0.3875866655,-0.2670022978,1.201441415,-0.6439974369,-0.6839321661,-0.2724813927,0.2186948748,0.2050297081,0.07785304006,-0.3538036498,0.5500743985,0.003493931453,0.6387264587,0.9447644039,-0.270075242,0.8368917243,-1.738317386,-0.05435669046,-1.290740638,-1.225755984,-0.0749980106,-0.5205135033,2.27916211,-2.008561536,-0.3365396939,1,1,0,0,0,0,0
11560105,영등포동4가,영등포구,11560,-1.101855455,-1.027951216,-0.8052339046,0.2353090296,0.4535270137,-0.7180665736,0.4339149024,2.170450483,-0.767648494,-0.2124699195,0.3093914972,0.2167262341,-0.6264442071,0.2352914948,1.328151557,1.604525724,0.2224491268,-0.5583756335,-0.6602843956,-0.05753500192,-0.2622744637,0.06575216878,0.7204258108,-0.4604598754,-0.2014591224,-0.9732006945,-0.3331972879,-0.6839321661,1.198345166,0.03924512747,-0.1433960311,0.07785304006,-0.3538036498,0.5500743985,0.4823739313,-0.5240231523,1.426701607,-0.270075242,0.8368917243,-0.6593195052,0.8634126246,-0.768035306,0.92148252,1.307234479,-0.7037170138,0.6538814408,-0.6212942303,-0.3365396939,1,1,0,0,0,0,0
11560106,영등포동5가,영등포구,11560,-0.5440100342,-0.9852047099,-0.9369514062,-0.2610976176,0.4535270137,0.7820015825,0.5194319306,0.03642822499,-1.273130019,0.07163706715,0.4476226743,0.3601003661,-0.6548589218,-0.4636517387,-0.07690972768,0.1208938454,-0.1475445657,0.488306635,0.07309133689,-0.6619036354,-0.2675853033,-0.6941392965,0.1820882685,-0.2214357469,-0.2770004093,-0.6411975613,-0.6459521548,-0.6839321661,0.6421609684,0.4099210118,0.08234458865,0.07785304006,-0.3538036498,0.5500743985,-0.3953766335,-0.4660314609,0.0517631168,-0.270075242,0.8368917243,0.02084460365,-0.6248771067,1.388852867,-1.698682403,-1.518083503,3.641439188,-0.9577741208,-1.452928296,-0.3365396939,1,0,0,0,0,0,0
11560107,영등포동6가,영등포구,11560,-0.8951015576,-1.208719999,-0.6797886649,0.5443265322,0.4535270137,0.90884019,0.5536259212,-0.10142166,-1.355824002,-0.1510235247,0.1969634732,0.2287857405,-0.5006076137,-0.4105185977,1.262823984,1.282365659,-0.5333499546,-0.2829329313,-0.4426824265,-0.2374989075,-0.2102282356,-0.06933964728,0.9359042424,-0.2841067074,-0.2770004093,-0.06224281262,-0.520850208,-0.6839321661,1.004446088,0.2815022864,0.4773906733,0.07785304006,-0.3538036498,0.5500743985,-0.2906584026,-0.5353623098,1.143209134,-0.270075242,0.8368917243,-0.6231646024,-0.4581786797,0.5805055876,-1.019804155,-0.4488093129,1.518433802,-0.473109586,-0.3598197644,-0.3365396939,1,0,0,0,0,0,0
11560108,영등포동7가,영등포구,11560,0.6672557215,0.936630239,0.2610506325,1.514443626,0.1087342698,1.246832086,1.224209479,-0.6501702407,-1.408235681,-0.1457378133,-0.387293635,-0.2844132556,-0.2058439804,-0.3007422089,0.5691073794,0.8716586754,0.4422317049,-0.4457681758,-0.5188113953,0.5503797191,-0.2760826467,0.9137271493,0.3063796244,0.7011390903,1.209385501,-1.091495699,0.2336709083,0.5044506426,-0.4421430859,-0.2114237383,9.367154429,0.6902969552,0.09149312119,-1.024502563,0.512965774,-0.8078260665,0.8030181679,0.4324226876,-1.601171949,1.338238874,0.6319829757,0.5124956002,0.154884049,-0.8834736179,0.1325531282,-0.884782474,1.172711133,-1.193541035,1,1,1,0,0,0,0
11560109,영등포동8가,영등포구,11560,0.4078380959,1.141526276,0.09169955896,1.418421238,-0.2231755277,1.531302489,0.9587084223,-1.111437164,-1.455988544,-0.1576306639,-0.4388999411,0.04521325366,0.5647880608,-0.4764650931,0.6686541567,0.9620895709,0.2335173142,-0.4190340312,-0.481381319,0.5247611551,-0.1719901904,0.5536344369,0.1161178763,-0.3700970951,-0.2770004093,-0.4814561317,0.1975086268,-0.3392514463,0.3066645375,-0.3118034407,-0.02561831647,-1.14703479,-0.9139973837,0.02818016643,0.2882333908,-0.7799641366,0.4061287069,1.341094123,-0.4101590054,-0.05146520194,-0.1079301411,-0.01798230176,0.5400902459,-0.7530743264,0.6735423179,-0.9509615671,1.123684671,-2.326960472,1,0,1,0,0,0,0
11560110,여의도동,영등포구,11560,1.638608936,2.320658582,2.907945189,1.229868186,3.376911145,-0.3764088215,1.723307832,-0.6461938018,1.165760105,0.09938705189,-0.1550652576,-0.1356793429,1.170240057,0.07698724061,-0.2397101864,-0.1786584958,0.6509460956,-0.1808571063,-0.1584676098,1.926201072,-0.1401251528,1.482390672,0.9225614135,-0.1150408605,-0.1536903675,0.2157936215,1.312675199,-1.209294459,0.003059402267,-0.2725488085,-0.1998311861,-3.596810451,2.935566735,3.293608499,0.1964578626,-0.2735897588,0.0659377404,-6.605306971,1.813317774,0.0524801436,2.110583054,-0.1190257117,1.020644511,0.2466535751,-0.514047497,-0.4312610418,0.8131837424,1.119374983,1,1,1,0,0,0,0
11560111,당산동1가,영등포구,11560,0.07040013174,-0.2763924321,-0.6170660451,0.661881213,0.4535270137,1.567961046,1.074823545,-1.811290426,-0.8992600432,-0.139791388,0.021870649,0.2555846437,-0.5040423594,-0.436005935,0.6022896385,0.7463742057,0.06116982495,-0.2156925069,-0.2923277132,-0.25848325,-0.2612122958,-0.1428186418,0.5751236079,-0.2666171371,-0.2770004093,-0.8445440837,-0.4915294393,-0.6839321661,-1.194777665,-0.1048754508,-0.04524793558,0.07785304006,-0.3538036498,0.5500743985,-0.2153554051,-0.8483230577,0.6045734374,-0.270075242,0.8368917243,4.66223025,0.1304736795,0.168559378,-0.1120905429,-0.3879563102,0.5916395721,-0.1169103496,-0.3053459173,-0.3365396939,1,0,0,0,0,0,0
11560112,당산동2가,영등포구,11560,0.5677797899,0.6699969369,0.4178571821,1.303194373,0.4393485848,1.196976449,0.9909681598,-1.497151746,-0.5859546738,-0.1179878286,-0.1421636811,-0.0914611526,-0.6561079202,-0.5997699203,0.2403956251,1.040274616,0.2651407068,-0.3380214717,-0.4376071619,0.3396040142,-0.04453003988,0.4486644447,0.4271356295,-0.2753619223,-0.2770004093,0.442453758,0.06067837254,-1.12453503,-0.5837404389,-0.265819443,0.2958166965,1.915184785,-1.385538792,-0.1948563487,0.2682310321,-0.7579337734,0.6612719318,1.281954513,-2.692282168,-0.09100962688,-0.3678881535,0.5358133102,0.02521067575,-0.4835824573,0.7123383554,-0.5315029035,-0.02026611768,-1.86672263,1,0,1,0,0,0,0
11560113,당산동3가,영등포구,11560,0.3688279266,0.662004049,0.4115849201,1.170508891,0.4535270137,0.9843568176,1.184805748,-0.9908185143,-0.6931074396,-0.03539858828,0.03477222552,-0.0057046624,0.1382550915,-0.5274299792,0.2891320681,0.5419627024,0.2366796535,-0.1913887391,-0.2504567804,0.1970463097,-0.004167658877,0.2355297214,0.6406099179,-0.317628384,-0.2770004093,1.145316048,-0.06051413837,-0.6839321661,-0.8426977601,-0.2501175901,0.7374831265,0.07785304006,-0.3538036498,0.5500743985,-0.003565724565,-0.7268320841,0.5195256958,-0.270075242,0.8368917243,-0.8299254528,0.05251122495,-0.01409601676,-0.01292855167,0.9855828937,-0.1131551094,0.5390412498,-1.097032495,-0.3365396939,1,0,0,0,0,0,0
11560114,당산동4가,영등포구,11560,1.638608936,1.378866285,0.9635439745,1.583114182,-0.1870234974,1.572360073,1.306061454,-1.974324425,-0.7629896781,-0.01557717061,-0.2103577284,-0.2897730362,-0.1412083108,-0.5817595317,0.1128513166,0.2631341081,0.7916701923,-0.3712366211,-0.4680587494,0.7328379224,-0.1135709547,0.8375098071,0.6262147554,-0.3584373815,-0.2770004093,0.764095285,0.4965804682,0.2056880425,-0.3528474579,-0.208619836,-0.136034924,-1.759478705,0.00715895873,-0.1144654675,0.1999876906,-0.8901159526,0.5337003194,-0.204149796,1.053274588,-0.6412420538,0.06972231279,-0.7699784485,1.19989888,0.1771072863,-0.384727372,0.09038592739,0.2684452718,-1.619291312,1,0,1,0,0,0,0
11560115,당산동5가,영등포구,11560,1.388943853,2.238993008,1.490413981,1.78156045,1.880520209,1.465317087,1.330634277,-1.208197179,-1.266141796,-0.01557717061,-0.4167829528,-0.1129002752,0.6334829753,-0.7481804438,0.1439596845,0.183065086,0.4722739278,-0.2537684099,-0.31643522,1.100613858,-0.06046255869,0.9744271883,0.322275447,-0.3438627396,-0.2770004093,1.650012618,0.7614447461,1.352177445,-1.382298484,-0.3521796339,0.1878537914,-1.14703479,0.6111856205,2.732813602,-0.1247564862,-0.7070695524,-0.1325069901,0.2135120255,2.135761109,-1.323665844,-0.3299455607,-0.8923964258,0.09767520784,-0.4140361685,-0.2079898678,0.4971927056,0.1213658847,-0.8055425537,1,0,1,0,0,0,0
11560116,당산동6가,영등포구,11560,-0.7605164736,-0.9213211548,-0.7048777128,0.622890304,0.4535270137,0.8479869852,0.793347184,-0.2048090738,-1.167141958,-0.3472555597,-0.2011423166,0.1055107858,-0.5724250243,-0.3611130091,1.455695865,1.587569931,-0.3135673765,-0.5178693538,-0.525155476,-0.2530726373,-0.1581820074,-0.1382547291,0.5168368435,-0.4065337001,-0.2770004093,0.6164423961,-0.4592765936,-0.6839321661,-0.08623622573,-0.2327333958,-0.01580350691,0.07785304006,-0.3538036498,0.5500743985,0.07762031963,0.1174491881,0.7179704262,-0.270075242,0.8368917243,-1.365469951,-0.04410054414,-0.4804502163,-1.275336979,2.211336234,1.727501337,0.6003542331,-1.981324612,-0.3365396939,1,0,0,0,0,0,0
11560117,당산동,영등포구,11560,0.4351452144,0.9160672163,0.3927681341,1.473124901,0.820370047,1.317949687,1.156087724,-0.7999494427,-1.390765121,-0.3155412914,-0.2822379405,-0.1571184654,0.3212333638,-0.830636805,1.18609001,1.142951362,0.111767253,-0.5624262615,-0.6158758305,0.607983848,0.0351325542,0.5937968687,0.1261858033,-0.07714679135,-0.2770004093,0.3906457268,0.1730746528,-0.8014287565,-0.7113056217,-0.3577874385,0.0946131006,1.30274087,-0.6663231131,1.534782336,0.1988110813,-0.7977828127,0.5053510722,0.3336893782,3.334592352,-0.04468615767,-0.7757877325,-1.057563538,0.2998131131,0.09017442531,-0.7037170138,0.9818572405,-0.4142936115,-2.907805296,1,0,1,0,0,0,0
11560118,도림동,영등포구,11560,0.3356692827,-1.045903665,-0.6923331889,0.0001996679485,-5.658225064,2.60393187,1.459743029,-2.442218746,-1.990587668,0.1099584746,0.2872745089,0.3225819017,-0.1561962922,-0.8083174427,0.1532921949,0.2377004187,0.2192867876,-0.06014839268,-0.1870159731,-0.5858958871,-0.2484662807,-0.54809409,0.2815173597,0.3804969668,-0.2770004093,-0.6666698433,-0.6039257196,-0.7876276383,0.06046373455,-0.0701070623,-0.2047385909,-0.5345908751,-0.9215237195,-4.846821385,-0.1459354542,-0.9286690882,-0.03328462484,0.4320204605,3.290374348,0.3191225517,-0.3359787937,0.3473284879,0.1014891306,-0.0923845828,0.5269795096,-0.5169045741,0.1667607573,-2.818536021,1,0,1,0,0,0,0
11560119,문래동1가,영등포구,11560,-0.6922486774,-0.7667611412,-0.6735164029,-0.6899976165,0.4535270137,0.7856674382,-0.2300433554,-0.4977400794,-0.8107425411,-0.005666461775,-0.162437587,0.3333014629,-0.6598549156,-0.1461651864,-0.4740598914,0.09357617907,-0.2977556802,0.3432941536,0.6307360331,-1.052037949,-0.2378446015,-1.074769616,-1.482886523,-0.1675095716,-0.2770004093,-0.7055258667,-0.6635446161,-0.6839321661,0.8628487347,0.5316103717,-0.3617755438,0.07785304006,-0.3538036498,0.5500743985,-1.144876781,1.632036658,-0.529396451,-0.270075242,0.8368917243,0.7315144118,-0.8255524933,0.4405993278,1.432548167,-0.8313139013,0.3459313345,-0.4108233807,-0.4451621248,-0.3365396939,1,0,0,0,0,0,0
11560120,문래동2가,영등포구,11560,1.145130295,-0.5717748572,-0.8616842624,0.073525855,0.4535270137,0.7988645187,0.325585568,-0.5666650219,-0.7711426059,-0.1212913982,0.008969072474,-0.1062005494,-0.6582936675,-0.1960642271,-0.3817717333,-0.007216589821,0.8802156914,-0.02855349448,-0.02651073058,-0.163909942,-0.271833975,-0.4600105748,1.015137306,-0.4065337001,-0.2758895081,-0.3830208725,-0.3762010821,-0.6839321661,2.158910993,-0.0998284267,-0.3642292462,0.07785304006,-0.3538036498,0.5500743985,0.4670780099,-0.879100771,-0.600269569,-0.270075242,0.8368917243,-1.656968854,-0.2469418003,-0.5659484862,-1.385940739,-0.283636877,-1.22746352,2.426118625,-2.244614873,-0.3365396939,1,1,0,0,0,0,0
11560121,문래동3가,영등포구,11560,2.126236052,1.950543159,2.136456965,1.708234263,0.5232526615,0.9843568176,1.349483758,-1.389787893,-0.3425315429,0.06701206969,-0.1771822459,-0.1946369299,0.8198959934,-0.313072397,-0.1888998522,-0.392489884,0.9561118335,-0.2910341872,-0.2085858475,1.016083036,-0.2219120827,1.024630228,0.1460602411,0.116695947,0.9516564041,-0.3830208725,0.7360334132,-0.6911387184,-0.1270570842,-0.1957218854,-0.2832570673,1.30274087,-0.7776626187,-0.2740907489,0.01643663415,-0.7375232898,0.02341386958,0.2261819128,-2.137680375,-0.07293217548,0.7590646565,0.1607868081,0.479067482,-0.04891815229,1.035638668,-0.7417188463,0.1431554235,-0.917974494,1,1,1,0,0,0,0
11560122,문래동4가,영등포구,11560,1.599598767,0.9648320251,0.2547783705,1.605810383,0.4535270137,1.625881567,0.5647599476,-2.035296489,-0.7944366854,0.1806548643,0.2227666263,-0.4599460714,-0.6586059171,-0.5546402287,-0.2003062537,-0.228583886,0.5592382573,-0.1217179379,-0.2231772332,0.4644588503,-0.2782069825,0.6435435172,0.1807229555,-0.2884791,-0.2770004093,1.008888232,0.1799161655,-0.6839321661,-1.000878587,-0.07907954967,-0.1483034359,0.07785304006,-0.3538036498,0.5500743985,0.239992408,-0.9445439088,0.2927317181,-0.270075242,0.8368917243,-0.6615791867,-0.7854482923,0.4600307527,0.4218586409,0.1771072863,-0.07220373648,-0.1655714474,-0.2980827377,-0.3365396939,1,0,0,0,0,0,0
11560123,문래동5가,영등포구,11560,2.05211673,0.7553894986,0.3864958721,1.566819474,0.4535270137,1.938212473,0.8827338192,-2.19037761,-1.154330214,0.006226388828,0.04767380204,-0.3460507329,-0.3972529923,-0.338046097,-0.09557474843,0.1529214542,0.856498147,-0.3995910169,-0.4261878166,0.4012566026,-0.2410311053,0.7138277728,0.1683629275,9.221474791,-0.2770004093,-1.257713133,0.09390857714,-0.6839321661,-2.397717339,-0.1474947658,-0.3176089008,0.07785304006,-0.3538036498,0.5500743985,0.8259438574,-0.8204611278,1.001462898,-0.270075242,0.8368917243,0.4196783751,0.1211238469,1.260605462,0.8909711381,-0.2575570187,-0.7791537534,-1.242928154,1.426922419,-0.3365396939,1,0,0,0,0,0,0
11560124,문래동6가,영등포구,11560,2.356396051,0.6272914677,0.8569155208,1.778068727,0.4535270137,1.928681248,1.259158836,-2.254000634,-1.082118567,-0.1450770994,-0.0481664807,-0.1731978073,-0.6002152398,-0.4776672928,-0.3589589301,0.6267416669,1.376702954,-0.5697173919,-0.6139726062,0.7122371265,-0.1040114435,0.9794474922,1.229243179,-0.2141484259,4.101061527,-0.7668320369,0.3968898544,-0.6839321661,0.6294044501,-0.2192746648,-0.2857107697,0.07785304006,-0.3538036498,0.5500743985,1.116566363,-0.9299649919,0.8597166623,-0.270075242,0.8368917243,-0.8389641785,0.2615384205,1.501555132,0.7422281512,-0.5965951766,-0.3674846887,-1.940728298,2.298503972,-0.3365396939,1,1,0,0,0,0,0
11560125,양평동1가,영등포구,11560,0.985188601,0.1265311683,-0.1529186584,1.078560181,0.4535270137,1.32601457,0.9464547941,-1.829847141,-0.4997665796,-0.1516842386,0.06057537857,0.06799232137,-0.4831216354,-0.5462869112,0.2787626122,0.4835594157,0.4880856241,-0.2942746896,-0.3138975877,0.0618872109,0.08399227857,0.2442011555,0.4861834047,-0.2709895297,-0.2770004093,1.352548173,-0.1817066493,-0.6839321661,-1.155232458,-0.223200128,1.969241726,0.07785304006,-0.3538036498,0.5500743985,0.2599947667,-0.8901159526,0.618748061,-0.270075242,0.8368917243,-0.4220529556,-0.2932220719,-0.03741372674,1.604174691,-0.3444898797,-0.5463775283,-0.6580217579,1.029263336,-0.3365396939,1,0,0,0,0,0,0
11560126,양평동2가,영등포구,11560,0.6789587723,-0.008130965689,0.02897693914,1.317743219,0.4535270137,1.832635829,1.095188985,-1.853705775,-1.282447651,-0.1160056868,-0.1513790929,0.03449369238,-0.3900712512,-0.6618506778,0.1667724877,0.9969431451,0.8248747545,-0.5219199818,-0.482015727,0.3698337232,-0.1942957167,0.5075389186,0.5670923535,-0.2666171371,-0.2770004093,0.132469038,0.02451609106,-0.6839321661,0.4571914532,-0.2215177866,-0.1041367929,0.07785304006,-0.3538036498,0.5500743985,1.023614226,-0.828560526,0.9305897803,-0.270075242,0.8368917243,-0.1734879989,-0.3947944892,-0.3308282439,1.649941764,0.1597207141,0.358863347,-0.2638668651,-0.3216880715,-0.3365396939,1,0,0,0,0,0,0
